aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,ZAs_below_128,experiment
-0.5382669169180314,-0.12422481269885588,-0.008375517236298702,-0.7156429231016236,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.2989706282542563,0.11059795794933786,0.0632946559806651,0.7132238138124612,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.395,0.117,0.081,0.594,0.84,0.605,0.883,0.919,0.406,26.0,58.0,18.0,12.0,87.0,0.2694,40.2,0.081,0.3781094527363184,0.38723088344469186,38.0,0.3466275424887024,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.20440537387025448,-0.7497419694290193,-0.4976807452183143,-0.17106561901484185,1.539,0.361,0.2,0.1,0.5,0.6858229469843345,0.7055567801288626,0.022060204263041783,0.20025990065601823,0.04120016796774292,1.6549,2.933,0.757,0.944,0.782,1.201,0.234,0.932,0.023,0.256,0.034,0.766,0.06799999999999995,0.977,0.744,0.966,37.0,137.0,4.0,38.0,5.0,0.2958,44.2,0.023,0.5411764705882353,0.5517241379310345,38.0,0.4057234268831075,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.5382669169180314,-0.123991650167963,-0.008375517236298702,-0.7669155497424274,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.29881907260917595,0.11074951359441824,0.029967448664142634,0.7465510211289836,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.395,0.117,0.038,0.622,0.84,0.605,0.883,0.962,0.378,26.0,58.0,18.0,6.0,91.0,0.2664,39.8,0.038,0.4221105527638191,0.43423423423423435,38.0,0.3593874085161801,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9850456539157315,-0.41102042235552694,-0.46322726142652476,-0.76647034670415,1.539,0.361,0.2,0.1,0.5,0.17840676495477445,0.4853877745310925,0.2198344453961486,0.320663009687528,0.4506080054304564,1.6549,2.933,0.757,0.944,0.782,1.201,0.061,0.641,0.233,0.41,0.375,0.9390000000000001,0.359,0.767,0.5900000000000001,0.625,10.0,94.0,36.0,61.0,55.0,0.344,51.2,0.061,0.3015625,0.31093023255813956,38.0,0.6564409211004834,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9408500720661859,0.041876835226290376,-0.9979318916678276,-0.7526946155711782,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.19100455710291125,0.8617756724811768,0.300890106721755,0.09409577053717792,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.252,0.913,0.385,0.078,0.929,0.748,0.08699999999999997,0.615,0.922,11.0,37.0,143.0,57.0,11.0,0.3398,51.8,0.071,0.47876447876447875,0.4687463213655091,38.0,0.6833383536328705,4.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.1233660887165684,0.057403479773426414,0.0017992391144532327,-0.1716072151869073,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.1809122381472728,0.2220427564283326,0.14723232779427972,0.3662141952958844,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.239,0.235,0.188,0.305,0.748,0.761,0.765,0.812,0.6950000000000001,40.0,35.0,37.0,28.0,45.0,0.24379999999999996,37.0,0.188,0.08432432432432432,0.08236259228876129,38.0,0.08854400569783884,5.0,5.0,5.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9408500720661859,0.041876835226290376,0.02563358238094715,-0.03394502839529112,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.19100455710291125,0.19645811434947313,0.7680773383860815,0.2922260970045549,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.252,0.208,0.982,0.243,0.929,0.748,0.792,0.018000000000000016,0.757,11.0,37.0,33.0,145.0,36.0,0.35119999999999996,52.4,0.071,0.4152671755725191,0.4250569476082005,38.0,0.2605763795171786,4.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.7192142767554017,0.09881258389095682,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3511971601089888,0.15399632047087805,0.8191100594845446,0.22679157828710342,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.12,0.203,0.868,0.29,0.086,0.88,0.7969999999999999,0.132,0.71,0.914,19.0,30.0,136.0,43.0,13.0,0.3134,48.2,0.086,0.44813278008298757,0.4426292278238672,38.0,0.5846100388382551,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.6117627100296208,-0.19532001846498764,-0.001704383981756541,-0.6097190760646137,1.539,0.361,0.2,0.1,0.5,0.42104067848074644,0.3451825120022419,0.0600498375858998,0.1799174220772546,0.6487095498538572,1.6549,2.933,0.757,0.944,0.782,1.201,0.144,0.456,0.064,0.23,0.54,0.856,0.544,0.9359999999999999,0.77,0.45999999999999996,23.0,67.0,10.0,34.0,79.0,0.2868,42.6,0.064,0.34178403755868547,0.35258019525801954,38.0,0.35462654713524466,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.30784416196369024,0.00944093485772668,-0.030149775544531687,-0.4759877942586396,1.539,0.361,0.2,0.1,0.5,0.6185877347236013,0.21208789234247766,0.21163396176146795,0.06929569900828295,0.5432947121641701,1.6549,2.933,0.757,0.944,0.782,1.201,0.211,0.28,0.224,0.089,0.452,0.789,0.72,0.776,0.911,0.548,34.0,41.0,35.0,13.0,66.0,0.2512,37.8,0.089,0.23915343915343915,0.25318471337579623,38.0,0.20585566665614705,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.21758282840294463,0.057403479773426414,0.0017992391144532327,-0.3511604076591467,1.539,0.361,0.2,0.1,0.5,0.677257601538086,0.1809122381472728,0.2220427564283326,0.09176363348346867,0.48292377040283996,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.231,0.239,0.235,0.117,0.402,0.769,0.761,0.765,0.883,0.598,37.0,35.0,37.0,17.0,59.0,0.2448,37.0,0.117,0.18594594594594593,0.1888888888888889,38.0,0.15698648873749274,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.1233660887165684,0.15091723814628777,0.00731193964069754,-0.3769644113636661,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.12012829520491293,0.27924344402863366,0.013750150279386503,0.5032796281528364,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.159,0.296,0.018,0.419,0.748,0.841,0.704,0.982,0.581,40.0,23.0,46.0,3.0,61.0,0.22880000000000003,34.6,0.018,0.3213872832369942,0.3283216783216783,38.0,0.16463991946680495,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.4850343873185896,-0.12422481269885588,-0.008375517236298702,-0.7099070025920995,1.539,0.361,0.2,0.1,0.5,0.5034140882429167,0.2989706282542563,0.11059795794933786,0.03242186007221858,0.7094954654812705,1.6549,2.933,0.757,0.944,0.782,1.201,0.172,0.395,0.117,0.041,0.591,0.8280000000000001,0.605,0.883,0.959,0.40900000000000003,28.0,58.0,18.0,6.0,87.0,0.2632,39.4,0.041,0.4101522842639594,0.4188449848024317,38.0,0.3318854299614609,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.5533639462246589,-0.09054241792133055,0.0028591718933865806,-0.20501650625397605,1.539,0.361,0.2,0.1,0.5,0.45899987495397165,0.27707707164886486,0.12518896662043388,0.40501489598094387,0.3886191907957857,1.6549,2.933,0.757,0.944,0.782,1.201,0.156,0.366,0.133,0.518,0.324,0.844,0.634,0.867,0.482,0.6759999999999999,25.0,54.0,21.0,76.0,47.0,0.2994,44.6,0.133,0.24932735426008967,0.2618570474281897,38.0,0.21294551057333802,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.7989075860129202,-0.5098039922095028,-0.9592519431074953,-0.7469889242830137,1.539,0.361,0.2,0.1,0.5,0.2993965090916018,0.5495970949361768,0.4780411680836952,0.21233619012443927,0.11552903776408696,1.6549,2.933,0.757,0.944,0.782,1.201,0.102,0.726,0.506,0.272,0.096,0.898,0.274,0.494,0.728,0.904,16.0,107.0,79.0,40.0,14.0,0.34040000000000004,51.2,0.096,0.3890625,0.39106933019976503,38.0,0.753738111403233,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.1233660887165684,0.11074601459406153,0.1498821986492112,-0.3511604076591467,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.14623959051385998,0.16046148036415273,0.030522752687324118,0.5791776941004327,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.193,0.17,0.039,0.482,0.748,0.8069999999999999,0.83,0.961,0.518,40.0,28.0,27.0,6.0,71.0,0.2272,34.4,0.039,0.3325581395348837,0.34084507042253515,38.0,0.18378867740474697,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.8553449322571782,-0.4983095402388309,-0.9592519431074953,-0.7562407001720842,1.539,0.361,0.2,0.1,0.5,0.2627122340328341,0.5421257011552401,0.4855125618646319,0.24300681085531112,0.12154269209198282,1.6549,2.933,0.757,0.944,0.782,1.201,0.09,0.716,0.514,0.311,0.101,0.91,0.28400000000000003,0.486,0.6890000000000001,0.899,14.0,105.0,80.0,46.0,15.0,0.34639999999999993,52.0,0.09,0.38,0.384526558891455,38.0,0.7672867789438972,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.875905668488378,0.19139837791462622,-0.1310143460531457,-0.5103064795377418,1.539,0.361,0.2,0.1,0.5,0.24934775548255422,0.09381555435549295,0.39546827057905176,0.4162285328179136,0.5000398867649875,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.124,0.419,0.532,0.416,0.915,0.876,0.581,0.46799999999999997,0.5840000000000001,14.0,18.0,65.0,79.0,61.0,0.31520000000000004,47.4,0.085,0.29873417721518986,0.3017766497461929,38.0,0.4271562179984729,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.7234317720898042,0.14120726315544507,-0.8753567383929579,-0.6876425615250182,1.539,0.361,0.2,0.1,0.5,0.3484557881416272,0.1264397789489607,0.846666601006462,0.20185204686711092,0.13148578503583921,1.6549,2.933,0.757,0.944,0.782,1.201,0.119,0.167,0.897,0.258,0.109,0.881,0.833,0.10299999999999998,0.742,0.891,19.0,25.0,140.0,38.0,16.0,0.31,47.6,0.109,0.44873949579831934,0.44258064516129036,38.0,0.6069095837908064,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.887883867909623,-0.5098039922095028,-0.9869697616503252,-0.7562407001720842,1.539,0.361,0.2,0.1,0.5,0.24156192585874497,0.5495970949361768,0.49605775013653464,0.26415711902940026,0.10352611003914335,1.6549,2.933,0.757,0.944,0.782,1.201,0.082,0.726,0.525,0.338,0.086,0.918,0.274,0.475,0.6619999999999999,0.914,13.0,107.0,82.0,50.0,13.0,0.35140000000000005,53.0,0.082,0.3879245283018868,0.39317017643710866,38.0,0.7852245804853839,5.0,4.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.8664160841230537,0.19314128637688266,-0.10031093073980446,-0.6441331337197581,1.539,0.361,0.2,0.1,0.5,0.255515985320015,0.09268266385502626,0.37664394112584665,0.32307297776214217,0.6069844319369699,1.6549,2.933,0.757,0.944,0.782,1.201,0.087,0.122,0.399,0.413,0.505,0.913,0.878,0.601,0.587,0.495,14.0,18.0,62.0,61.0,74.0,0.30519999999999997,45.8,0.087,0.28646288209606985,0.29541284403669726,38.0,0.45100035873987476,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.1233660887165684,0.057403479773426414,0.0017992391144532327,-0.35096096263553833,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.1809122381472728,0.2220427564283326,0.030652391952669552,0.48279413113749453,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.239,0.235,0.039,0.402,0.748,0.761,0.765,0.961,0.598,40.0,35.0,37.0,6.0,59.0,0.2334,35.4,0.039,0.25084745762711863,0.2546700942587833,38.0,0.1333824425599966,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.7234317720898042,0.14120726315544507,-0.8753567383929579,-0.6295952032211822,1.539,0.361,0.2,0.1,0.5,0.3484557881416272,0.1264397789489607,0.846666601006462,0.23958282976460432,0.09375500213834582,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.119,0.167,0.897,0.306,0.078,0.881,0.833,0.10299999999999998,0.694,0.922,19.0,25.0,140.0,45.0,11.0,0.3134,48.0,0.078,0.47333333333333333,0.4658583280153159,38.0,0.5923977442148474,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9056626649842808,0.19312341260127014,-0.06570743459133399,-0.6852153688668416,1.539,0.361,0.2,0.1,0.5,0.2300057077602174,0.0926942818091744,0.3541400506751928,0.32187980247633546,0.6561801572790801,1.6549,2.933,0.757,0.944,0.782,1.201,0.078,0.122,0.375,0.412,0.546,0.922,0.878,0.625,0.5880000000000001,0.45399999999999996,13.0,18.0,59.0,61.0,80.0,0.3066,46.2,0.078,0.3064935064935065,0.3198956294846706,38.0,0.46242722026093164,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.7234317720898042,0.2653117808229941,-0.9240079414020694,-0.6295952032211822,1.539,0.361,0.2,0.1,0.5,0.3484557881416272,0.04577184246505381,0.9589578194462913,0.23958282976460432,0.06213172018242333,1.6549,2.933,0.757,0.944,0.782,1.201,0.119,0.06,1.016,0.306,0.052,0.881,0.94,0.016000000000000014,0.694,0.948,19.0,9.0,159.0,45.0,8.0,0.31060000000000004,48.0,0.052,0.5633333333333334,0.5599484867997424,38.0,0.6355866743840125,4.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9390148234011432,0.04361974368854683,0.14548819378402705,-0.6855568606295184,1.539,0.361,0.2,0.1,0.5,0.2083268047892569,0.18987166660244456,0.11968550743793788,0.34333673580155616,0.7936792853688045,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.251,0.127,0.439,0.661,0.929,0.749,0.873,0.5609999999999999,0.33899999999999997,11.0,37.0,20.0,65.0,97.0,0.30979999999999996,46.0,0.071,0.3773913043478261,0.38528082633957395,38.0,0.4534199053758089,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9911585930773962,0.14120726315544507,-0.8753567383929579,-0.6430840271251026,1.539,0.361,0.2,0.1,0.5,0.17443335449969244,0.1264397789489607,0.846666601006462,0.40483752786899085,0.10252273767589405,1.6549,2.933,0.757,0.944,0.782,1.201,0.059,0.167,0.897,0.518,0.085,0.9410000000000001,0.833,0.10299999999999998,0.482,0.915,10.0,25.0,140.0,76.0,13.0,0.3452,52.8,0.059,0.4893939393939394,0.48876013904982624,38.0,0.6627016554377254,5.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.1233660887165684,0.057403479773426414,0.14467137584600365,-0.0013280294814934368,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.1809122381472728,0.1291758675528248,0.2579137985027987,0.3483996134628731,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.239,0.137,0.33,0.29,0.748,0.761,0.863,0.6699999999999999,0.71,40.0,35.0,21.0,49.0,42.0,0.2496,37.4,0.137,0.13475935828877006,0.14006410256410257,38.0,0.08169224345437298,5.0,5.0,5.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.1233660887165684,0.057403479773426414,-0.03675065755351997,-0.3890245661273992,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.1809122381472728,0.24710018926251517,0.005911049682959974,0.4824780405730215,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.239,0.262,0.008,0.402,0.748,0.761,0.738,0.992,0.598,40.0,35.0,41.0,1.0,59.0,0.2326,35.2,0.008,0.2772727272727273,0.2789337919174549,38.0,0.1516361980427285,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.9390148234011432,-0.31471709889843,-0.10345682645970927,-0.03321912207218275,1.539,0.361,0.2,0.1,0.5,0.2083268047892569,0.4227906142839795,0.04858082291483153,0.7673562658638242,0.20784549214810777,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.559,0.051,0.981,0.173,0.929,0.44099999999999995,0.949,0.019000000000000017,0.827,11.0,82.0,8.0,145.0,25.0,0.367,54.2,0.051,0.5092250922509225,0.511825613079019,38.0,0.34760196770786633,4.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.20440537387025448,0.1443491834220768,-0.48177406216834395,-0.35607602926875637,1.539,0.361,0.2,0.1,0.5,0.6858229469843345,0.12439753077565006,0.5928801096337736,0.08000313399097378,0.17179627861526808,1.6549,2.933,0.757,0.944,0.782,1.201,0.234,0.164,0.628,0.102,0.143,0.766,0.836,0.372,0.898,0.857,37.0,24.0,98.0,15.0,21.0,0.25420000000000004,39.0,0.102,0.37333333333333335,0.35971675845790724,38.0,0.2966511621823579,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.842299983162015,0.11074601459406153,0.1498821986492112,-0.3511604076591467,1.539,0.361,0.2,0.1,0.5,0.27119145094469016,0.14623959051385998,0.16046148036415273,0.49782978407686446,0.5791776941004327,1.6549,2.933,0.757,0.944,0.782,1.201,0.092,0.193,0.17,0.637,0.482,0.908,0.8069999999999999,0.83,0.363,0.518,15.0,28.0,27.0,94.0,71.0,0.3148,47.0,0.092,0.34382978723404256,0.356289707750953,38.0,0.36352215101610863,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
-0.5515866012305206,0.00944093485772668,-0.9640699180485475,-0.6432100354550443,1.539,0.361,0.2,0.1,0.5,0.46015514920016154,0.21208789234247766,0.8186820543890783,0.11903382775405962,0.04494107631422294,1.6549,2.933,0.757,0.944,0.782,1.201,0.157,0.28,0.867,0.152,0.037,0.843,0.72,0.133,0.848,0.963,25.0,41.0,136.0,22.0,5.0,0.2986,45.8,0.037,0.4908296943231441,0.47903549899531145,38.0,0.5420768723979598,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-energy_costs high_drought-10000-0.01-1
