,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,GINI_supplied_demand,experiment,scenario
15,0.062223781757558716,0.1787880489307654,-0.736373126457138,-0.07207442438590747,5.751,1.349,0.0,0.4,2.2,3.0997474181424134,0.6992582681950025,0.8808547640021374,0.600283706006747,0.6836058436537003,2.93292,0.75717,0.94351,0.78229,1.20143,1.05688,0.92352,0.93359,0.76734,0.56899,0.05688000000000004,0.07647999999999999,0.06640999999999997,0.23265999999999998,0.43101,169.0,136.0,146.0,113.0,83.0,0.56899,0.00335,0.10747708407837527,gini and supply demand deficit,2020_drought
16,-0.22059183951380223,0.2995876050116063,-0.21582350410246093,0.08692599519233546,5.751,1.349,0.0,0.4,2.2,2.9159172643160285,0.6207385567424559,0.6210172209241437,0.8874641325589896,0.9186128254583825,2.93292,0.75717,0.94351,0.78229,1.20143,0.9942,0.81981,0.6582,1.13444,0.7646,0.005800000000000027,0.18018999999999996,0.3418,0.1344399999999999,0.23540000000000005,159.0,120.0,103.0,168.0,112.0,0.6582,0.00029,0.10816860165856447,gini and supply demand deficit,2020_drought
17,-0.16218053018469436,0.18035229468717895,-0.5645282644043291,0.019162933723915865,5.751,1.349,0.0,0.4,2.2,2.9538846153799487,0.6982415084533337,0.7701723634094804,0.8054507915405966,0.736000721216641,2.93292,0.75717,0.94351,0.78229,1.20143,1.00715,0.92217,0.81628,1.02961,0.6126,0.00714999999999999,0.07782999999999995,0.18372,0.029609999999999914,0.38739999999999997,161.0,135.0,127.0,152.0,90.0,0.6126,0.00044,0.09343066358844157,gini and supply demand deficit,2020_drought
18,-0.19057401195199564,0.0032228179186205574,-0.2184420392096298,-0.09264789774682547,5.751,1.349,0.0,0.4,2.2,2.935428852231203,0.8133756683528965,0.4300821571333628,0.7512295142333606,1.0336338080491774,2.93292,0.75717,0.94351,0.78229,1.20143,1.00086,1.07423,0.45583,0.9603,0.86034,0.0008600000000000829,0.07423000000000002,0.54417,0.03969999999999996,0.13966,160.0,158.0,71.0,142.0,126.0,0.45583,1e-05,0.1266047118734431,gini and supply demand deficit,2020_drought
19,-0.1918527840926644,0.031848605997025325,-0.8177068618525256,0.009979839330159335,5.751,1.349,0.0,0.4,2.2,2.9345976503397684,0.7947689061019335,0.8382110541022082,0.8187687452248354,0.5774036442312549,2.93292,0.75717,0.94351,0.78229,1.20143,1.00057,1.04966,0.8884,1.04663,0.4806,0.0005699999999999594,0.04966000000000004,0.11160000000000003,0.04662999999999995,0.5194,160.0,154.0,139.0,155.0,70.0,0.4806,0.0,0.11611201425929159,gini and supply demand deficit,2020_drought
20,0.07448302720705624,0.3789715449034943,-0.6285394416981005,-0.23620705739492664,5.751,1.349,0.0,0.4,2.2,3.1077159276845867,0.5691389958127288,0.9408821412910368,0.4856289850087111,0.8603839502029371,2.93292,0.75717,0.94351,0.78229,1.20143,1.0596,0.75167,0.99721,0.62078,0.71613,0.0596000000000001,0.24833000000000005,0.002789999999999959,0.37922,0.28386999999999996,170.0,110.0,156.0,92.0,105.0,0.62078,1e-05,0.11180805666053137,gini and supply demand deficit,2020_drought
21,-0.31127575145439923,-0.5739634122174206,-0.9591031896182804,-0.16531341061535199,5.751,1.349,0.0,0.4,2.2,2.8569727215546403,1.1885467179413234,0.536340855310559,0.7824530615453806,0.5994366436480967,2.93292,0.75717,0.94351,0.78229,1.20143,0.97411,1.56972,0.56845,1.00021,0.49894,0.02588999999999997,0.56972,0.43155,0.00021000000000004349,0.5010600000000001,156.0,231.0,89.0,148.0,73.0,0.49894,0.0,0.2232123224249311,gini and supply demand deficit,2020_drought
22,0.6817749588002012,0.23693393567677967,-0.7786952430299456,0.8238440340455271,5.751,1.349,0.0,0.4,2.2,3.5024556832201306,0.6614634418100932,0.9461589661593716,0.7799224389094618,0.07374946990094286,2.93292,0.75717,0.94351,0.78229,1.20143,1.19419,0.8736,1.00281,0.99697,0.06138,0.19419000000000008,0.12639999999999996,0.002809999999999979,0.003029999999999977,0.93862,191.0,128.0,157.0,147.0,9.0,0.06138,1e-05,0.23200377820026888,gini and supply demand deficit,2020_drought
23,-0.31106376790750145,0.08741303224992558,-0.9286470420534021,-0.00027712638656903713,5.751,1.349,0.0,0.4,2.2,2.857110510860124,0.7586520290375484,0.9464390482971631,0.889588856988606,0.5119595548165586,2.93292,0.75717,0.94351,0.78229,1.20143,0.97415,1.00196,1.0031,1.13716,0.42613,0.02585000000000004,0.0019599999999999618,0.0031000000000001027,0.13715999999999995,0.57387,156.0,147.0,157.0,168.0,62.0,0.42613,0.0,0.1277719317556412,gini and supply demand deficit,2020_drought
24,-0.017124673822940695,0.12849498700276962,-0.8763381489601534,-0.5433115810462614,5.751,1.349,0.0,0.4,2.2,3.048170922015089,0.7319487584481997,0.9391415383759001,0.3455560503048415,0.8989327308559704,2.93292,0.75717,0.94351,0.78229,1.20143,1.0393,0.96669,0.99537,0.44172,0.74822,0.03929999999999989,0.03330999999999995,0.004630000000000023,0.55828,0.25178,167.0,142.0,155.0,65.0,110.0,0.44172,2e-05,0.13764798511201773,gini and supply demand deficit,2020_drought
25,-0.2464625762246362,0.4167765154146199,-0.2459029435001261,0.036253914062245485,5.751,1.349,0.0,0.4,2.2,2.8991012854539866,0.544565764980497,0.7167416482945849,0.8713432586864731,0.9319980425844586,2.93292,0.75717,0.94351,0.78229,1.20143,0.98847,0.71921,0.75965,1.11384,0.77574,0.01153000000000004,0.28079,0.24034999999999995,0.11383999999999994,0.22426000000000001,158.0,106.0,119.0,165.0,114.0,0.71921,0.00114,0.09346807714641799,gini and supply demand deficit,2020_drought
26,-0.04366980310133861,0.19238300366710911,-0.3562276756248569,-0.07207442438590747,5.751,1.349,0.0,0.4,2.2,3.0309165879841298,0.6904215476163791,0.642596941539778,0.6691145361650302,0.9307003866946829,2.93292,0.75717,0.94351,0.78229,1.20143,1.03341,0.91184,0.68107,0.85533,0.77466,0.03340999999999994,0.08816000000000002,0.31893000000000005,0.14466999999999997,0.22533999999999998,166.0,134.0,106.0,126.0,113.0,0.68107,0.00446,0.07911641774212874,gini and supply demand deficit,2020_drought
27,-0.1356093529288378,0.21079703120481885,-0.5645282644043291,0.019162933723915865,5.751,1.349,0.0,0.4,2.2,2.9711558805962555,0.6784524297168677,0.7899614421459462,0.7881795263242899,0.736000721216641,2.93292,0.75717,0.94351,0.78229,1.20143,1.01304,0.89604,0.83726,1.00753,0.6126,0.01303999999999994,0.10396000000000005,0.16274,0.007530000000000037,0.38739999999999997,162.0,132.0,131.0,149.0,90.0,0.6126,3e-05,0.08896431213314185,gini and supply demand deficit,2020_drought
28,-0.639101490096347,0.04928851215240604,-0.8174858376919114,-0.876999439329019,5.751,1.349,0.0,0.4,2.2,2.643885991437375,0.7834329671009361,0.8494033273988063,0.5329438729987631,1.15408384106412,2.93292,0.75717,0.94351,0.78229,1.20143,0.90145,1.03469,0.90026,0.68126,0.96059,0.09855000000000003,0.03469000000000011,0.09974000000000005,0.31874,0.039409999999999945,144.0,152.0,141.0,101.0,141.0,0.68126,0.00069,0.06852587506280358,gini and supply demand deficit,2020_drought
29,0.0275102113938539,0.3789715449034943,-0.6285394416981005,-0.17689326656065596,5.751,1.349,0.0,0.4,2.2,3.0771835974060053,0.5691389958127288,0.9408821412910368,0.5547152793295685,0.8218299861606612,2.93292,0.75717,0.94351,0.78229,1.20143,1.04919,0.75167,0.99721,0.70909,0.68404,0.04919000000000007,0.24833000000000005,0.002789999999999959,0.29091,0.31596,168.0,110.0,156.0,105.0,100.0,0.68404,1e-05,0.09719602977667495,gini and supply demand deficit,2020_drought
30,-0.15994585054460647,0.21920472931478652,0.2077660320859307,-0.043479342396284204,5.751,1.349,0.0,0.4,2.2,2.9553371571460056,0.6729874259453887,0.29343515319875635,0.7632807702964095,1.27870949341344,2.93292,0.75717,0.94351,0.78229,1.20143,1.00764,0.88882,0.311,0.9757,1.06432,0.007640000000000091,0.11117999999999995,0.6890000000000001,0.02429999999999999,0.06431999999999993,161.0,131.0,49.0,144.0,156.0,0.311,0.00036,0.15307523519828228,gini and supply demand deficit,2020_drought
31,0.05101048068096986,0.49059356681514155,-0.01572448005884075,-0.23458116123682315,5.751,1.349,0.0,0.4,2.2,3.0924587724426305,0.496584681570158,0.6151067304680885,0.5019429727534345,1.2576568427656887,2.93292,0.75717,0.94351,0.78229,1.20143,1.0544,0.65584,0.65193,0.64163,1.0468,0.054400000000000004,0.34416,0.34807,0.35836999999999997,0.04679999999999995,169.0,96.0,102.0,95.0,153.0,0.64163,0.00316,0.1205164666962919,gini and supply demand deficit,2020_drought
32,-0.5606349973320571,0.7802123970291899,-0.26641821076764116,-0.24160740988761417,5.751,1.349,0.0,0.4,2.2,2.694889211734163,0.30833244193102655,0.9663098950679402,0.894945471838888,1.0992729794279827,2.93292,0.75717,0.94351,0.78229,1.20143,0.91884,0.40722,1.02416,1.14401,0.91497,0.08116000000000001,0.59278,0.02415999999999996,0.14400999999999997,0.08503000000000005,147.0,60.0,160.0,169.0,134.0,0.40722,0.00052,0.14358795246303188,gini and supply demand deficit,2020_drought
33,-0.8180168604815039,0.16258882861376522,0.09301222149690103,-0.6745438015140917,5.751,1.349,0.0,0.4,2.2,2.5275910006870226,0.7097877614010525,0.33122479462596177,0.780835028328818,1.6143114149571454,2.93292,0.75717,0.94351,0.78229,1.20143,0.8618,0.93742,0.35106,0.99814,1.34366,0.1382,0.06257999999999997,0.6489400000000001,0.0018599999999999728,0.3436600000000001,138.0,138.0,55.0,147.0,197.0,0.35106,0.0,0.18891382165945397,gini and supply demand deficit,2020_drought
34,0.08164368221310214,0.24046161974367114,-0.7422618293861822,-0.10416888134718372,5.751,1.349,0.0,0.4,2.2,3.112370353438516,0.6591704471666138,0.9247702419344046,0.5667993736858142,0.7006395837746511,2.93292,0.75717,0.94351,0.78229,1.20143,1.06118,0.87057,0.98014,0.72454,0.58317,0.06118000000000001,0.12943000000000005,0.01985999999999999,0.27546000000000004,0.41683000000000003,170.0,128.0,153.0,107.0,85.0,0.58317,0.00035,0.114856384491421,gini and supply demand deficit,2020_drought
35,0.08164368221310214,0.12849498700276962,0.07113529092398058,0.017175969298556915,5.751,1.349,0.0,0.4,2.2,3.112370353438516,0.7319487584481997,0.3232838024512129,0.6456735266055456,1.1504735590565256,2.93292,0.75717,0.94351,0.78229,1.20143,1.06118,0.96669,0.34264,0.82536,0.95759,0.06118000000000001,0.03330999999999995,0.6573599999999999,0.17464000000000002,0.04240999999999995,170.0,142.0,54.0,122.0,140.0,0.34264,0.00064,0.15200916825971603,gini and supply demand deficit,2020_drought
36,-0.2464625762246362,0.41586602779493825,-0.5707481374413494,-0.06963636405743218,5.751,1.349,0.0,0.4,2.2,2.8991012854539866,0.5451575819332901,0.927299207403587,0.8025145779086825,0.7896773473004539,2.93292,0.75717,0.94351,0.78229,1.20143,0.98847,0.71999,0.98282,1.02585,0.65728,0.01153000000000004,0.28001,0.017179999999999973,0.02584999999999993,0.34272,158.0,106.0,153.0,152.0,96.0,0.65728,0.00026,0.0919548007617027,gini and supply demand deficit,2020_drought
37,-0.2034333617174644,0.4167765154146199,-0.4936338223463095,-0.19701182118126903,5.751,1.349,0.0,0.4,2.2,2.9270702748836483,0.544565764980497,0.8777667195446043,0.691751541348527,0.9225956992427239,2.93292,0.75717,0.94351,0.78229,1.20143,0.99801,0.71921,0.93032,0.88426,0.76791,0.0019900000000000473,0.28079,0.06967999999999996,0.11573999999999995,0.23209000000000002,160.0,106.0,145.0,131.0,112.0,0.71921,3e-05,0.06698219182223916,gini and supply demand deficit,2020_drought
38,-0.45310845342583417,0.7885639868981817,-0.2546462829623597,-0.21323042257811886,5.751,1.349,0.0,0.4,2.2,2.764781465273208,0.3029039085161819,0.9640866754093521,0.8434982600510149,1.0884796907502436,2.93292,0.75717,0.94351,0.78229,1.20143,0.94267,0.40005,1.02181,1.07824,0.90599,0.05732999999999999,0.59995,0.021810000000000107,0.07824000000000009,0.09401000000000004,151.0,59.0,160.0,159.0,133.0,0.40005,0.00042,0.1354133132203203,gini and supply demand deficit,2020_drought
39,-0.16218053018469436,0.1790832846972822,-0.016280396659155538,-0.014122272263638677,5.751,1.349,0.0,0.4,2.2,2.9538846153799487,0.6990663649467665,0.4129863928816846,0.7838154076486862,1.1139972191429142,2.93292,0.75717,0.94351,0.78229,1.20143,1.00715,0.92326,0.43771,1.00195,0.92723,0.00714999999999999,0.07674000000000003,0.56229,0.0019499999999998963,0.07277,161.0,136.0,68.0,148.0,136.0,0.43771,0.0,0.1133334884695041,gini and supply demand deficit,2020_drought
40,0.04748677619360192,0.031848605997025325,-0.8174743174883914,-0.882811831138489,5.751,1.349,0.0,0.4,2.2,3.0901683645258413,0.7947689061019335,0.838059900265521,0.08288344523414089,1.1578693838725636,2.93292,0.75717,0.94351,0.78229,1.20143,1.05361,1.04966,0.88824,0.10595,0.96374,0.053609999999999935,0.04966000000000004,0.11175999999999997,0.89405,0.03625999999999996,169.0,154.0,139.0,16.0,141.0,0.10595,0.00141,0.2025746084901014,gini and supply demand deficit,2020_drought
41,-0.1960014966970196,0.11571166045268669,-0.9980700461033881,-0.259763035063948,5.751,1.349,0.0,0.4,2.2,2.9319009871469377,0.7402579207057537,1.0099581092614487,0.6461325400614966,0.6355004428243641,2.93292,0.75717,0.94351,0.78229,1.20143,0.99965,0.97766,1.07043,0.82595,0.52895,0.00034999999999996145,0.022340000000000027,0.07042999999999999,0.17405000000000004,0.47104999999999997,160.0,144.0,167.0,122.0,77.0,0.52895,0.0,0.11417331419330222,gini and supply demand deficit,2020_drought
42,-0.38269814835938765,0.4167765154146199,-0.21003454748710604,-0.1424976031938776,5.751,1.349,0.0,0.4,2.2,2.8105481635663985,0.544565764980497,0.6934271908861219,0.8437078943575815,1.0715009862094016,2.93292,0.75717,0.94351,0.78229,1.20143,0.95828,0.71921,0.73494,1.07851,0.89185,0.04171999999999998,0.28079,0.26505999999999996,0.07851000000000008,0.10814999999999997,154.0,106.0,115.0,159.0,131.0,0.71921,0.00377,0.0859671579062652,gini and supply demand deficit,2020_drought
43,0.043806635618015954,0.6945807326891168,-0.35577691354647645,-0.1395144706262006,5.751,1.349,0.0,0.4,2.2,3.0877762731517104,0.3639930237520741,0.9687324700531358,0.5684188209412592,0.9748294121018207,2.93292,0.75717,0.94351,0.78229,1.20143,1.0528,0.48073,1.02673,0.72661,0.81139,0.05279999999999996,0.51927,0.02672999999999992,0.27339,0.18861000000000006,169.0,71.0,160.0,107.0,119.0,0.48073,0.00064,0.14096323805712668,gini and supply demand deficit,2020_drought
44,-0.3023816270083809,0.023039605848233613,-0.9433092364146165,-0.07273320990158647,5.751,1.349,0.0,0.4,2.2,2.8627539024445525,0.8004947561986482,0.9141267474708525,0.8368490111194165,0.5495255827665306,2.93292,0.75717,0.94351,0.78229,1.20143,0.97608,1.05722,0.96886,1.06974,0.45739,0.023920000000000052,0.05722000000000005,0.031139999999999946,0.06973999999999991,0.54261,156.0,155.0,151.0,158.0,67.0,0.45739,0.00086,0.11596166286548223,gini and supply demand deficit,2020_drought
45,-0.1356093529288378,0.21079703120481885,-0.5645282644043291,-0.2888688440140035,5.751,1.349,0.0,0.4,2.2,2.9711558805962555,0.6784524297168677,0.7899614421459462,0.5879588707946423,0.9362213767462884,2.93292,0.75717,0.94351,0.78229,1.20143,1.01304,0.89604,0.83726,0.75159,0.77926,0.01303999999999994,0.10396000000000005,0.16274,0.24841000000000002,0.22074000000000005,162.0,132.0,131.0,111.0,114.0,0.75159,0.00146,0.05982245352673132,gini and supply demand deficit,2020_drought
46,-0.18326338943838727,0.1634685104867415,0.3128858538190938,0.03233119934314144,5.751,1.349,0.0,0.4,2.2,2.940180756865048,0.709215968183618,0.18887872683397106,0.8277140227079937,1.2977605254093691,2.93292,0.75717,0.94351,0.78229,1.20143,1.00248,0.93667,0.20019,1.05807,1.08018,0.0024800000000000377,0.06333,0.79981,0.058070000000000066,0.08017999999999992,161.0,138.0,31.0,156.0,158.0,0.20019,5e-05,0.17592896934956367,gini and supply demand deficit,2020_drought
47,-0.7096234715792331,0.4197631145598567,-0.07974601024395916,-0.18828686300356662,5.751,1.349,0.0,0.4,2.2,2.5980467034734986,0.5426244755360932,0.6106809311224803,1.0264463355741833,1.185951554293745,2.93292,0.75717,0.94351,0.78229,1.20143,0.88582,0.71665,0.64724,1.3121,0.98712,0.11417999999999995,0.28335,0.35275999999999996,0.31210000000000004,0.012880000000000003,142.0,105.0,101.0,194.0,145.0,0.64724,0.00024,0.14070913379629935,gini and supply demand deficit,2020_drought
48,0.03524781762549756,0.03103971544247469,-0.5358341672865286,-0.40459871959585514,5.751,1.349,0.0,0.4,2.2,3.0822130414565736,0.7952946849623915,0.6544680237738522,0.40167729080612075,1.0300969590010625,2.93292,0.75717,0.94351,0.78229,1.20143,1.0509,1.05035,0.69365,0.51346,0.85739,0.050899999999999945,0.050349999999999895,0.30635,0.48654,0.14261000000000001,168.0,154.0,108.0,76.0,126.0,0.51346,0.00145,0.13746192162275697,gini and supply demand deficit,2020_drought
49,-0.230690514141769,0.055723836838398544,0.12875619420093365,-0.16982920693316567,5.751,1.349,0.0,0.4,2.2,2.90935312580785,0.7792500060550409,0.23852896771435222,0.7271373896855922,1.3094805107371648,2.93292,0.75717,0.94351,0.78229,1.20143,0.99196,1.02916,0.25281,0.9295,1.08993,0.008040000000000047,0.029160000000000075,0.74719,0.07050000000000001,0.08993000000000007,159.0,151.0,39.0,137.0,160.0,0.25281,0.00049,0.16526915981888315,gini and supply demand deficit,2020_drought
50,0.01811648004064903,0.22022601492581134,-0.6326040695426816,-0.23806128802561877,5.751,1.349,0.0,0.4,2.2,3.071077672026422,0.6723235902982226,0.8403395549045205,0.5210619907569259,0.8589471920139093,2.93292,0.75717,0.94351,0.78229,1.20143,1.04711,0.88794,0.89065,0.66607,0.71494,0.047109999999999985,0.11206000000000005,0.10934999999999995,0.33392999999999995,0.28506,168.0,130.0,139.0,98.0,105.0,0.66607,0.0072,0.08917087224933497,gini and supply demand deficit,2020_drought
51,0.11061865293056322,0.6965642636464939,-0.2317031824740482,-0.08797162582321016,5.751,1.349,0.0,0.4,2.2,3.1312040844048665,0.36270372862977895,0.8893738399783524,0.5584938588100472,1.0219744881769555,2.93292,0.75717,0.94351,0.78229,1.20143,1.06761,0.47903,0.94262,0.71392,0.85063,0.06760999999999995,0.5209699999999999,0.05737999999999999,0.28608,0.14937,171.0,70.0,147.0,105.0,125.0,0.47903,0.00293,0.13871987093623034,gini and supply demand deficit,2020_drought
